,protein_ACACA_-_ACC1,protein_MAPK1 MAPK3_-_MAPK_pT202_Y204,protein_ANXA1_-_Annexin-1,protein_BAD_-_Bad_pS112,protein_MYH11_-_MYH11,protein_STAT3_-_STAT3_pY705,protein_GSK3A GSK3B_-_GSK3-alpha-beta,protein_YWHAE_-_14-3-3_epsilon,protein_PRKAA1_-_AMPK_alpha,protein_MYC_-_c-Myc,protein_C12ORF5_-_TIGAR,protein_MYH9_-_Myosin-IIa_pS1943,protein_AKT1 AKT2 AKT3_-_Akt_pT308,protein_FRAP1_-_mTOR_pS2448,protein_PRDX1_-_PRDX1,protein_WWTR1_-_TAZ,protein_MSH6_-_MSH6,protein_RAD51_-_Rad51,protein_ERBB2_-_HER2,protein_YWHAB_-_14-3-3_beta,protein_MYH9_-_Myosin-Iia_pS1943,protein_SRC_-_Src,protein_ARHI_-_ARHI,protein_RAF1_-_C-Raf,protein_ESR1_-_ER-alpha_pS118,protein_AR_-_AR,protein_PECAM1_-_CD31,protein_NRG1_-_Heregulin,protein_SRC_-_Src_pY416,protein_YBX1_-_YB-1,protein_RPTOR_-_Raptor,protein_PDK1_-_PDK1_pS241,protein_SRC_-_Src_pY527,protein_GAPDH_-_GAPDH,protein_ITGA2_-_CD49b,protein_PXN_-_Paxillin,protein_TFRC_-_TFRC,protein_EIF4EBP1_-_4E-BP1_pT70,protein_RICTOR_-_Rictor,protein_IRS1_-_IRS1,protein_YAP1_-_YAP,protein_DIRAS3_-_Di-Ras3,protein_AKT1S1_-_PRAS40_pT246,protein_ETS1_-_ETS-1,protein_SCD1_-_SCD1,protein_TSC1_-_TSC1,protein_SMAD4_-_Smad4,protein_COL6A1_-_Collagen_VI,protein_MAPK14_-_p38,protein_CCND1_-_Cyclin_D1,protein_ARAF_-_A-Raf_pS299,protein_AKT1 AKT2 AKT3_-_Akt_pS473,protein_FASN_-_FASN,protein_TTF1_-_TTF1,protein_ERCC1_-_ERCC1,protein_ACACA ACACB_-_ACC_pS79,protein_MAPK1_-_ERK2,protein_EEF2_-_eEF2,protein_RAB25_-_Rab25,protein_BCL2L1_-_Bcl-xL,protein_EGFR_-_EGFR_pY1173,protein_INPP4B_-_INPP4B,protein_SYK_-_Syk,protein_YAP1_-_YAP_pS127,protein_CAV1_-_Caveolin-1,protein_ERBB2_-_HER2_pY1248,protein_MAPK8_-_JNK_pT183_pY185,protein_CDH2_-_N-Cadherin,protein_MAPK14_-_p38_pT180_Y182,protein_TSC2_-_Tuberin,protein_BRAF_-_B-Raf,protein_TUBA1B_-_Acetyl-a-Tubulin(Lys40),protein_XRCC5_-_Ku80,protein_BAX_-_Bax,protein_PIK3CA _-_PI3K-p110-alpha,protein_HSPA1A_-_HSP70,protein_PDK1_-_PDK1,protein_ADAR_-_ADAR1,protein_PEA15_-_PEA15_pS116,protein_YBX1_-_YB-1_pS102,protein_LCK_-_Lck,protein_COPS5_-_JAB1,protein_DVL3_-_Dvl3,protein_MSH2_-_MSH2,protein_RPS6_-_S6_pS235_S236,protein_BIRC2 _-_cIAP,protein_PARK7_-_DJ-1,protein_RPS6_-_S6,protein_CDH3_-_P-Cadherin,protein_ESR1_-_ER-alpha,protein_CDC2_-_CDK1,protein_NRAS_-_N-Ras,protein_ACVRL1_-_ACVRL1,protein_VHL_-_VHL,protein_PARP1_-_PARP1
TCGA-P5-A77X-01,0.6409179697723014,0.4468694260513947,0.1678762518687624,0.2465591573953392,0.3573480739432462,0.3234533477243012,0.4831769374471055,0.4988356665544709,0.3856636684413764,0.36093559669820147,0.17188144264393507,0.10870198891672943,0.3871421372540951,0.4021236909425425,0.3263543219552609,0.17358175780322033,0.2675059621041055,0.3129232158025331,0.23251999206261953,0.25786270164779107,0.6202438799402723,0.49279055592132337,0.49896168850705297,0.4059696313071886,0.3224190460136951,0.37454991613583805,0.49056532010018583,0.5827459035200718,0.23591305298329093,0.29268703608322116,0.498765592172472,0.6645997458839563,0.5836497316371567,0.26374586440836595,0.34670617854543473,0.3851259302223777,0.25623791788698014,0.3660255352701437,0.6124769918799988,0.5261242580744652,0.24167685567055572,0.343568746794215,0.36815928148289984,0.24819567196098505,0.6611932633032173,0.6395963119044777,0.46527791312677197,0.2739898657223364,0.43318105040299404,0.4318330879008651,0.43807728817251695,0.3989910000523499,0.5848188971911398,0.2438930454424321,0.32858112386914917,0.47277753817133533,0.35555156246935715,0.3185816837213944,0.6136153081709412,0.336270928167704,0.07570377360386038,0.6202158113432654,0.40315372843462793,0.3634380189123125,0.30844809183268534,0.08529936041681745,0.1739833387468588,0.1823135487194069,0.5069420445590449,0.6727675693153614,0.4420166823318597,0.5522514956721756,0.5775765273304948,0.2771678717931144,0.6076847285280761,0.19903624841808126,0.45684934110156034,0.46827968396709124,0.28283872098114143,0.35252923685535903,0.28168783318403356,0.5655764766344716,0.38039549010243934,0.46125118900056195,0.29363663072419577,0.6134196558289485,0.41287925426183164,0.5809239474819825,0.5645463112576146,0.4724913806372737,0.1817703991573858,0.6500675864260949,0.295786542270758,0.10484219573383996,0.6260567697256282
TCGA-QH-A65Z-01,0.6314887516992681,0.4635007969669978,0.1957214508187746,0.2638536100191649,0.35192714716295936,0.33750513582880476,0.4743086835640813,0.4835180666505241,0.40089149667341517,0.3771366054793814,0.18624412546462266,0.162114872029339,0.40126964183154107,0.4184753573302314,0.3407783265159525,0.19560350375746696,0.26222845143106815,0.33562720040862615,0.25060445204166254,0.2736397125363761,0.6169487381053755,0.4874309203960058,0.49128489149046467,0.4002439415595813,0.3168484203504194,0.39346806875649404,0.48536442739505015,0.5732177637886299,0.24729823244091617,0.28842687762571506,0.4978058291718473,0.6653167298739627,0.5991286197959812,0.27669484256760796,0.37046321369153845,0.40638039373810003,0.2705709742805939,0.3836394506520498,0.6094555903659326,0.5145760020088918,0.2542102846664478,0.36002272660926166,0.3879552781712199,0.2791866657669022,0.6555461013914138,0.6399046477215481,0.4635635111768813,0.28748463308464306,0.42778586109006417,0.44753587297806335,0.4261326049861233,0.41512198999016187,0.5758986679841385,0.2569562442927588,0.31785464178839656,0.4670076175051374,0.3766022666050371,0.3340611446922166,0.609783011297887,0.3531464296481621,0.08509653008482998,0.6150014997847574,0.41945340744761905,0.37898642616183176,0.3247641214794878,0.09676845813245813,0.1903816565611551,0.19793274437291133,0.5239982276310176,0.6690620633566632,0.4372721694645764,0.5408276174188341,0.5772105272537793,0.30006813275261757,0.5953792946904073,0.21278034144717484,0.45337231282470386,0.4572065651865211,0.31095898158363083,0.36722214047909585,0.29605581714018847,0.5606974095627177,0.37747360532349683,0.4508087072001308,0.3060209203607237,0.6143226926593703,0.4275334484656339,0.5792113031584322,0.5614497741479477,0.4632373470488094,0.19745093546481474,0.6431990553871215,0.3083991942765684,0.12061397719997742,0.6191120768220282
TCGA-HT-A4DV-01,0.5874096760403563,0.48468684991458916,0.25200118207397354,0.2937061050471569,0.3269845263837466,0.35734530487361826,0.4371410935938036,0.431359500156643,0.42113209451464784,0.4004412730032001,0.21221506843093701,0.27772049424001305,0.41899540952872616,0.44064014214932196,0.36134725012482033,0.23864951401257442,0.240828336967746,0.3752029976645401,0.28272790164636197,0.2996918206665219,0.5873351137373359,0.4577686199722737,0.45621698996688315,0.3728759455068328,0.2928233844405683,0.4223637563455175,0.4561370852876741,0.531003347971929,0.2643113460652107,0.2683999765887588,0.47777334505538815,0.6430891031063704,0.612831377672576,0.2962086758478695,0.41118364044890904,0.44012399322469786,0.2934507073221326,0.40992277169957914,0.580732931683636,0.4698722563833389,0.2735857561873048,0.3845161350315595,0.41904417477612127,0.33962449398458716,0.6192017772827574,0.61765932423268,0.4430434615149659,0.3078522522658508,0.40018154179372967,0.4671835359139135,0.3836991733516471,0.4369053780352675,0.5349700283125581,0.2774375287411044,0.2820731628831504,0.43714500735984135,0.41095048658273636,0.3572702161144797,0.5792052736165141,0.3788446227135259,0.10339680585085305,0.5810950190956323,0.44146494213842696,0.4007412588257278,0.35020827233232543,0.11937015851404982,0.2208316648902057,0.22634086866343436,0.5439806016826054,0.6366468705865308,0.41080680849145795,0.4954652566808943,0.5556804327395933,0.3413652148295954,0.5460568104163802,0.2363935400626221,0.4292108821835699,0.41564010921945005,0.363731702780137,0.3874540845795711,0.3181010911495525,0.5295002926065743,0.35729577362287157,0.4109052433126885,0.3231994971677968,0.5943465905474768,0.4455147044292377,0.5545482536172808,0.5342777489807532,0.42558980279799274,0.22601577724907548,0.6045210495211945,0.3260116053076694,0.15214152266001627,0.5811246698388033
TCGA-P5-A72W-01,0.6792974844044958,0.4481663737717279,0.14466584834118584,0.2383671109369074,0.37892634170261763,0.32218261660360575,0.5140414542116712,0.5374616402223322,0.3858235599484717,0.3589460762433738,0.16363993596832335,0.05484916287451225,0.3885740278359435,0.4017703987243055,0.32480206224500646,0.15701070223780397,0.2849972371242869,0.3016982676573623,0.22284704578462683,0.25183007946925057,0.6509884996884945,0.5202257282400852,0.5292092909203062,0.43000897258288223,0.34263380062246596,0.370174485709418,0.5177289813918688,0.618689555874936,0.23373931316354757,0.31016342175114053,0.5216343410023109,0.6928821476513359,0.5921939148602311,0.26107363102660025,0.33580341141489,0.3786495661054444,0.2517186102505976,0.3627083309980551,0.6425815315343768,0.5618078964147237,0.23849530175514366,0.3405420399712585,0.362541113477938,0.2250466534373559,0.6963097373944788,0.6672334713713529,0.4875099638358966,0.2711668294821511,0.45804795738849174,0.43349124935148975,0.4703447958451592,0.39874282378632747,0.6201861899850878,0.24022713523722095,0.35472267513807265,0.4997875415624002,0.34800521214456487,0.3155313531616762,0.6446593932071722,0.3324625046895807,0.06870878478131312,0.653065015484024,0.40290253254471736,0.3622740206898651,0.30403659893462626,0.07644580685345989,0.16360016369184563,0.1731496240962309,0.5104003994642063,0.7062598100603457,0.46655609770058576,0.5889414467872348,0.6032409022986714,0.2641636461384824,0.6477665775680341,0.1926612220169091,0.4806467767453033,0.5009118971933045,0.2643548811037569,0.35182679911381626,0.2782433621650571,0.5956679481208721,0.40023975733392814,0.4928840134759398,0.29289140330322117,0.6392593305844979,0.41485895673448453,0.608212343778136,0.5926368401606047,0.5033118162604404,0.17251541143202298,0.686037580690185,0.294884779450266,0.09212230496853645,0.6610601169119895
TCGA-DU-7009-01,0.5689812561209447,0.5032975547704232,0.28827173242391146,0.3149801295701842,0.31648784384682077,0.37354599887309536,0.420862592138306,0.40619980548210016,0.4383791590647496,0.41922547361927015,0.23017232657222825,0.3491739348206807,0.4347377615960326,0.4592657899178833,0.3780269988919562,0.2669750543581209,0.23131743669606092,0.4032260769001792,0.30519658650619774,0.3188091108266831,0.5774046580201253,0.44616201202563927,0.44141468923138627,0.3615378282356655,0.2824314227936054,0.44471162284941657,0.4447652827560426,0.5129532182088256,0.27766804542204665,0.2600464808269771,0.4720789381306902,0.638207117387158,0.6286748807980287,0.31144023046284663,0.4403367518477865,0.46554599927767876,0.31062476498215974,0.43057759162929515,0.5712419939888039,0.4495822299107605,0.28844834827581056,0.40379625637286265,0.44263840983479125,0.3794522669821411,0.6057220346160229,0.6124435788137794,0.4366209729009588,0.3237334916864204,0.38905179211147367,0.4846678175047877,0.36364726090732247,0.4552594522228552,0.5177257727726959,0.2929987997885034,0.26463721871765916,0.42515846346218916,0.436356759238034,0.3754492924999253,0.5686049925229987,0.39876047498297773,0.115463582007641,0.5685630255003477,0.46001103865383147,0.41861869679689356,0.36961072999925076,0.13416727374888812,0.24153008397872988,0.2459096704290703,0.562638079860216,0.6256974473611057,0.40048134275922365,0.47511371071928027,0.5500967902018927,0.3699693260168525,0.5240218827463902,0.2532729992976563,0.42047307294507125,0.39650373001178457,0.39936252647039444,0.40426781885570146,0.33509832922062804,0.5179040633516006,0.3499839906255163,0.392685716757751,0.3374022267532881,0.5901676426044649,0.4617443804535173,0.5471095037725425,0.5251071386822084,0.40888242798779495,0.24567252169536893,0.5894835161164368,0.34050498474901114,0.17259957264789796,0.5661953793943485
TCGA-HT-7603-01,0.5350486330257785,0.5405540848859889,0.35896117234699526,0.3568465813942564,0.29713902190003194,0.4057989348736196,0.39066205255554476,0.35884531164228617,0.47282809804134673,0.45658324379442145,0.2654125401778096,0.4878266535189396,0.4662771524624447,0.4964290452800805,0.41121545533048987,0.32229609453104735,0.21363201703060436,0.4583420264893989,0.3493379245707676,0.35653033376476145,0.5598702420867513,0.42503395148747514,0.41411563924510036,0.3406925243046074,0.2631899750967292,0.489006929253891,0.4240858001781932,0.4795942025783342,0.3041750446025515,0.2446709263474147,0.46241503575206694,0.6305692358462133,0.6609468295791457,0.34165354248324364,0.4977330586818623,0.5158226702151981,0.3445788546541543,0.4715713575869698,0.5545374073038212,0.4117314413393162,0.3178869608659603,0.4420668495130987,0.4893296150337115,0.4572489509313908,0.5814269480014956,0.6040911468857233,0.42545581947270406,0.35523277152536564,0.3686842712949933,0.519702178789999,0.3260170618578212,0.49188830166613984,0.48593283917924873,0.3237963225152162,0.2317732845397296,0.40324007085873087,0.48652219244493544,0.41151967976145337,0.5497554848354128,0.43824210700938077,0.1390353322182652,0.5459911555765639,0.49702307154886716,0.45422753022830936,0.408022282921104,0.16305200733158232,0.28208376877616936,0.28429882005583745,0.600149246873352,0.6063334488398029,0.38169529472996344,0.4372151597876721,0.5408626088881231,0.4261126777204863,0.48301518551963557,0.28650042755319366,0.4048017268249085,0.36072877313829965,0.46912724249314286,0.43778720094540496,0.36877955019142517,0.4969948908806158,0.33686506030460794,0.35866687244927775,0.3657050543201579,0.5837512761555498,0.49429767315484496,0.5342924066687175,0.5088918968410634,0.3778222734878376,0.2842304719538179,0.5621416813288248,0.3693764716180565,0.21249899177996517,0.5389975583096901
TCGA-HT-7692-01,0.5265839886502915,0.5457369568180966,0.3712246143125221,0.3635840144718762,0.2923413545048395,0.41051227041190635,0.3834401322487399,0.3484459626944284,0.47771876223147003,0.46209157623059544,0.27121102647854206,0.5126687038202467,0.470633087814406,0.5017548187865698,0.4160886611319164,0.33174258512110744,0.20945803870732663,0.46725333580971323,0.3565394768146611,0.36247307834577436,0.554463423803532,0.4194285882278671,0.4073653006143269,0.335448821411436,0.2585366464035783,0.49572903189224266,0.41857001468684346,0.47144178310794954,0.3081555780199353,0.2408272999772105,0.4588744404887246,0.6268047941858587,0.6647339539995719,0.34620906289930087,0.5069386162467806,0.5235954055908724,0.3498419046383807,0.47772314086472634,0.5493093426361296,0.4029639671183579,0.32238036197812103,0.4478033380773401,0.496510529438959,0.4705187100380841,0.574643589649942,0.6002860157365013,0.4217616937744338,0.3599856962858302,0.36343028464802657,0.5245344100313573,0.3176043161560152,0.49712802306190224,0.4780579907092463,0.3285290842180335,0.22461907451258775,0.3975623976766664,0.4943803540336687,0.41694507772786404,0.5441330447874082,0.44422504139909114,0.14305416364106363,0.5396677792446384,0.5023176470370538,0.4594086700827822,0.41390990637422115,0.16800335014847098,0.28884162988377377,0.29063304028417586,0.6051638177546613,0.6004060390603956,0.3766975170913603,0.4283456427858445,0.5371186211656124,0.43533869429751515,0.47338202292491205,0.29183562717660816,0.4003177305896736,0.352545711313396,0.480811657650286,0.4426271029356676,0.37390201515850807,0.49116929730693304,0.3331186899679192,0.3508284804495674,0.36980612813440433,0.5803919761897269,0.49874614913387655,0.5298844806639136,0.5039241318847703,0.3704821093269813,0.29059734924374836,0.5548436621266151,0.37357334201213216,0.21938483552047197,0.5318115347245265
TCGA-TM-A84S-01,0.6584484301742929,0.45334980763014643,0.16496633721219198,0.24812579723550704,0.36716278364201954,0.32764568689290585,0.49682830634640723,0.5144542685679353,0.39104008730836104,0.365484854742068,0.1724028512206111,0.09806204013266705,0.3928258965358291,0.40761229908819013,0.33052333969935777,0.17224818827905974,0.275154891109782,0.3147248159959095,0.23355824872702097,0.2600728683152421,0.635766201476709,0.5058016430606982,0.5126925022068168,0.417012647055971,0.33144258021935646,0.3787496116064013,0.5034843614064736,0.5989214958989344,0.23868955361645383,0.3006812943610171,0.5108295734887733,0.6801809796050402,0.5936585703413656,0.2667953485263651,0.3490482378684342,0.38899826043471625,0.2587668763363362,0.37034584859563624,0.6277474096633692,0.5414571598942568,0.24430588137618675,0.34764361111026465,0.371990216032562,0.2464117996907447,0.6782685819309183,0.6546857998843302,0.47673459264893975,0.2771471906692678,0.4447875048021198,0.4381867211784992,0.45142056324008967,0.4044599355121396,0.6008932111421688,0.24644352463504868,0.33902662721348187,0.48541561490554036,0.35877306190770214,0.32230521960196196,0.629113379545203,0.34006844142018705,0.07517451253492219,0.6362123809016659,0.4086796249972999,0.36820810449834446,0.31172432957978463,0.08448381821553085,0.17405085262023784,0.18277138424570094,0.5147417149515056,0.6896368541386231,0.45367162783974374,0.568173135228838,0.5913623028700095,0.27807308901908223,0.6251389210276356,0.2003546130638554,0.46854234221794316,0.4821234277147959,0.2825866727774119,0.3572523599219317,0.2848116042068411,0.580194506723439,0.39013828110995963,0.4747722205312329,0.29753460634938356,0.627741292601665,0.41904294572845946,0.595122333034967,0.5786988135880565,0.4859848431617355,0.18220017656775897,0.6671813359149095,0.2996789854682607,0.1034253107029586,0.6426200335784976
TCGA-DU-A5TW-01,0.6539535154548667,0.4599074709624357,0.1764497693205967,0.2551344379974666,0.36458828649855185,0.3332332453913641,0.49270473266885706,0.5076235776184524,0.39706475459496143,0.37193744810361307,0.17825195120182263,0.12027500229266902,0.39838973888200185,0.41409202538652556,0.336263830442576,0.18129454997117755,0.27271835319918625,0.32393503635351584,0.2409090274524536,0.2664379416122488,0.6338510922185558,0.5031350592414312,0.5090528146253327,0.4142686216761852,0.328835912110447,0.3863251664218352,0.5008860085856615,0.5944358124764059,0.24323948966356673,0.29864776494172873,0.5099953653676761,0.6799029584472069,0.5996160627372427,0.27197420747947704,0.35866890172022503,0.3975403651856093,0.2645303067318133,0.37738410715058185,0.625953374157557,0.5361769908826735,0.24933036545299553,0.35421694541428617,0.379937947306845,0.2591392562125276,0.6753355921113263,0.6542588356754494,0.47561431339225274,0.2825450926977025,0.4421578662777283,0.44436963385695466,0.4460513329957362,0.4108502202275542,0.5966596149030838,0.2516873367231358,0.33426130770767376,0.4825950682548004,0.36725576520810355,0.32849326581457916,0.6269796917880732,0.3468241614619941,0.07903153498275342,0.6334957719920069,0.4151367442466172,0.374385970351306,0.31827056616634364,0.089199668481407,0.18074829100454567,0.18913619121630018,0.521424600865449,0.6875047227495427,0.451306061323794,0.5629222098390398,0.5907075965964506,0.287396349845479,0.6194716565461669,0.20592177006163584,0.46669324135787493,0.4770919560202931,0.29408509234953695,0.3630824108662171,0.2905675086463418,0.577665385161307,0.3885874608322407,0.4700102356998732,0.30245165645633815,0.6275854445389618,0.4248043925923223,0.5939023043221909,0.5769150447926372,0.4817094366044237,0.18859107384930476,0.6637479191954336,0.30468954103921364,0.1099211577412302,0.6391756712619103
TCGA-DU-A5TU-01,0.6706212409138466,0.45594650276036663,0.16045954602612636,0.24749779300626326,0.3739913446677265,0.3290140774190587,0.5064518708923439,0.5259538738719214,0.39305916894141424,0.36687959534291564,0.17137960373449168,0.08616219691324822,0.3951468455713349,0.4095972540699842,0.331841509729203,0.16930669116601646,0.2805762149805947,0.3137362426950029,0.2325154944026908,0.26000252697397025,0.646066474678732,0.5146812590577641,0.5222544721685509,0.4246604489534218,0.3377761858070842,0.37966235692856637,0.5122897286047619,0.6102318140470825,0.23939913152064052,0.30622859006260167,0.5186834846742192,0.6901395982065338,0.5986348403359992,0.2675326479173713,0.34830782430104784,0.3894793227722689,0.2590382802476434,0.37145959735762435,0.6378596870134712,0.5524163224198546,0.2448119305498254,0.3487091495026775,0.37258261767717904,0.24233200563966364,0.6897907124161664,0.664366642354654,0.484269100154331,0.2779022511120971,0.45276660998129603,0.4407897025932211,0.461136914301797,0.40645310815430613,0.6120808461708704,0.2468489110086465,0.34676302917193585,0.49409401524874513,0.35885459430844724,0.32323687351048186,0.6394488650551899,0.3409156279909052,0.07394534056671719,0.6469993920912878,0.4106934931232252,0.3698066854550365,0.31228900632424966,0.08287399494307718,0.17254294629450057,0.18158835630835754,0.5181471769859379,0.7008427138912132,0.46162038003066974,0.5794993809595617,0.6002680077723074,0.276489129039742,0.6375347560853467,0.1999027241911283,0.47639567353162227,0.4920793742160995,0.2797641837566186,0.3589016550361511,0.28546246282831733,0.5900627188818213,0.39668414271809394,0.4844608423231058,0.2988713278672003,0.6368717652770168,0.4216229017012872,0.604420948800313,0.5880988259133939,0.49554329213523246,0.18099329027997701,0.6788437432292385,0.30099054283640503,0.10102147390367047,0.6539354112938209
TCGA-DU-7006-01,0.5320558977631292,0.557720777827877,0.3833290238789674,0.3730537136013215,0.2953346639062936,0.4198952333628239,0.3869458691889794,0.34989625434259536,0.4883690022496167,0.4727452046315043,0.27862440872156824,0.5329615058162088,0.4809162834903519,0.5130264316839973,0.4256424384186009,0.34187534700968547,0.2112695229774407,0.47953751256906957,0.3660946988938248,0.371563668408904,0.5618110078657015,0.42430125371402655,0.4115069505316931,0.33900176349962935,0.26099816054152714,0.5075258580080643,0.42346803685159573,0.4760809605588604,0.3153991350596742,0.2433422944273031,0.46537785562376843,0.6361730838331675,0.6781882220864573,0.35438485632775035,0.5200568561148652,0.5363596983200217,0.3584019238839737,0.48894394034406385,0.5566467520794882,0.40611540167947197,0.3301071714652051,0.45830780412984923,0.5085287079785047,0.4848321589827357,0.5817249194401806,0.6091675009496995,0.42754013952522263,0.3684941229564535,0.3674728080509292,0.5359851164924067,0.31940851888484745,0.5082789867217677,0.48293959197849007,0.3364727754541556,0.22535020334539016,0.4020161329644471,0.5066672683021763,0.42676377245117186,0.551200625527407,0.45477778709986555,0.1473988783832432,0.5463394137138521,0.51358508831139,0.46986690119736935,0.4238840843841114,0.1732105719844688,0.29700040393075866,0.29863181684435736,0.618121155446614,0.6083296064141558,0.3810902772321578,0.43189923063956887,0.54491204707371,0.4472015280460516,0.47738563895317754,0.2994037261115076,0.4053601068709986,0.35507098000884096,0.49458976064777466,0.45263456022433113,0.3828234100110054,0.49720948671000964,0.3373078112945082,0.3534793333667317,0.378193139458661,0.5891237523277484,0.5095677643497412,0.5372497904719115,0.5105776573420113,0.37370548122860164,0.2986102682050018,0.5613424552095543,0.3820702279066935,0.22637469683872385,0.5379541765924267
TCGA-FG-A4MY-01,0.6114269022738419,0.46152903534845346,0.2061638703097515,0.26696929917158047,0.3406568150414686,0.33712061432542606,0.458273207617575,0.4637722337496136,0.39964255828664347,0.37697723835678554,0.1896103821438459,0.18719781837872393,0.3994159354014986,0.4174185116253033,0.3405178342584629,0.20289538633253118,0.2531601815435824,0.33997221673504446,0.25446171089027736,0.2757019531925938,0.6005527802838142,0.47298453528487516,0.47549251446450774,0.38766425962596185,0.30632782489656113,0.3943932118454128,0.4710529419922874,0.5544824266880481,0.24760621455688264,0.27928901408359075,0.4854962055102532,0.6499477534918109,0.5933206230723503,0.2771533802016299,0.37455339587313824,0.4082648086579911,0.2719240101179316,0.38409114365321095,0.5933853257216194,0.49613565455448416,0.2549763266935173,0.36040566161648846,0.3894863270699253,0.2893557239178592,0.6369624213103101,0.6249162473750112,0.4516562470294773,0.2879831660447836,0.4147328444539118,0.4454394029400247,0.40957227087805337,0.41402507103169306,0.5574290132391836,0.2579441156760619,0.30451838044542445,0.45282276888349104,0.3790816068446168,0.33453125774620096,0.5932659019221033,0.35392047031056506,0.08816718825717494,0.5976124524082482,0.4183452472760579,0.3784298723476375,0.32590741514165344,0.10068699495236155,0.19475219293916415,0.2017025570945053,0.5208236889267621,0.6512096577568616,0.4243468147290571,0.5218328815981599,0.5633418157816277,0.30536160349773417,0.5746152171435848,0.21518316124593515,0.44075197363551477,0.4403822239916319,0.31882108342174836,0.3664809644009937,0.2968241884397474,0.5447760191711334,0.3669514379632022,0.4344773738663493,0.3054791335368867,0.6002621931996406,0.4253429119845347,0.5645660139512213,0.5464757836359402,0.4472551870842266,0.20126537447486764,0.6242464432032329,0.3079247364375246,0.12629761394469477,0.6006886945835058
TCGA-DU-8162-01,0.5961480734093713,0.44409800279011985,0.1933072167372831,0.2549805568655888,0.3321857891335149,0.32391550627609783,0.4472687600313288,0.45421098715673464,0.38434358110045885,0.36208976041862784,0.18057912195965928,0.16853808385699673,0.3843967513136515,0.40132815215727247,0.3271223837906594,0.19157916359001237,0.24717508058214685,0.3245361817978618,0.2426372254193477,0.26383839903475637,0.5840639501805853,0.46068477095201177,0.4636959335355444,0.3779142258138276,0.2988832941815101,0.3783290330492209,0.4587694204178657,0.5408692322262583,0.23764304222575283,0.2722982569319173,0.47174317543843897,0.6310390234187697,0.572377739921763,0.2659503312960737,0.35785925327302603,0.3912206521720572,0.2605279332978274,0.36864776083308587,0.5770350699643029,0.48470562989849614,0.24451559272061227,0.34593293087882293,0.3733455484950332,0.27332033790879146,0.6200084287768542,0.6068303800949355,0.4390658539490988,0.27633247132933514,0.4041206495850747,0.42870266470132,0.4007353445571061,0.3980873105554933,0.5435799291185219,0.24726628702064293,0.2984064372640975,0.44120593416266296,0.36292907622783854,0.32104621334681993,0.5771204712632044,0.3395299508994234,0.08329365860955705,0.5816849789278175,0.40224109137318537,0.36366260299562647,0.3124631395910259,0.09493700718396422,0.18506720838474605,0.19201076454438737,0.5015783588811624,0.6333628734599566,0.4132959638762221,0.5096314066176663,0.547197914777051,0.2908742578501975,0.5611115539667595,0.20556855096863555,0.42891357089050186,0.4304409434975466,0.3026494812267361,0.3522705091951278,0.2847018459316173,0.5302879676537672,0.3571020047352004,0.4245496468347614,0.29360001109520384,0.5827391322336861,0.4094457435369008,0.5487212682119619,0.5314960610378332,0.43666407210878916,0.1915709472035214,0.6079622324158248,0.29591842170788163,0.11874100190505886,0.5851023027807213
TCGA-HT-7608-01,0.6382554431661381,0.43639464576335163,0.15592016589356195,0.2377647289237652,0.35592432526194295,0.315123632646716,0.48182325088516265,0.49972659441039413,0.37629883582349943,0.3514471728328044,0.16489410532761822,0.08781946843983625,0.37817173366714224,0.392183161188822,0.3178584674235394,0.16373356742654657,0.26689306480254693,0.30148144214309913,0.22356719355097307,0.24952311665123733,0.6155020654285674,0.49004133851482007,0.4970136867590475,0.40419141922324336,0.32138684653744887,0.36392142778646097,0.4877785498498041,0.5806796229381096,0.2294156650602499,0.29145410909584973,0.4943248374892545,0.6579412468474377,0.5722873987251776,0.25639999725707274,0.3345483829659253,0.37352803779137234,0.24845023050760498,0.355963416293828,0.6077082160354171,0.5253528237613954,0.23469758228893883,0.3341534089495938,0.35726623672384233,0.2342987453199009,0.6569311082333972,0.6333300674138331,0.4614395132116542,0.26634276962324593,0.4310183703323345,0.4218477967916059,0.43829993165609404,0.3891625580003427,0.5825069063827575,0.23669570521376637,0.32940448994644383,0.4703731847048334,0.34431379485809815,0.309768601652864,0.6091367422302383,0.3267692329030238,0.07148726805613355,0.6161870271732582,0.39322259921758357,0.3541678960400626,0.2994217829354366,0.08021943080429522,0.166219770677636,0.1747592176129704,0.4957317059947185,0.6676729793294623,0.43952736514866647,0.5511825730631942,0.5721572398583059,0.2659971032382157,0.6064100418059427,0.1920174702149147,0.4537466301627319,0.4678881460803737,0.2696747538849571,0.343681761718321,0.2736423930195104,0.5619487152067859,0.3778219488553133,0.46069303996997624,0.28621298942374546,0.6071843162895659,0.4034657000463382,0.575972594186874,0.5602664443747305,0.4713837440475146,0.17419851084031848,0.6463660439930994,0.2882574113119445,0.09797632668736703,0.6226144526211749
