,met_PARP11,met_TTC31,met_RAPGEFL1,met_THBS1,met_MMP23A,met_HIST1H4F,met_TUBB8,met_SNX25,met_TYRP1,met_HOMEZ,met_SFRS14,met_C12orf53,met_FREM1,met_MIR487B,met_NADK,met_CACNA2D3,met_TMEM177,met_RWDD2A,met_SLC2A11,met_ASXL1,met_LOC541471,met_ZMYND15,met_MIR369,met_LCN6,met_DEFA6,met_NAA30,met_SLC41A2,met_CYTH4,met_TMEM72,met_SNORD65,met_EGLN2,met_TBC1D9,met_ZNF652,met_GYS2,met_GPIHBP1,met_POLR3B,met_HRASLS5,met_CCDC52,met_PDCD4,met_TBCEL,met_PITPNC1,met_C14orf129,met_FA2H,met_C5orf37,met_LCE3E,met_IBSP,met_AP4M1,met_LOC284441,met_XKR7,met_CC2D2B,met_ITPK1,met_FAM186B,met_OR52E8,met_KIAA1009,met_OR4S2,met_ARFGAP2,met_GTF2H2D,met_ACO1,met_RLF,met_TMPRSS2,met_OR4M1,met_LOC401463,met_TMEM182,met_ARHGAP5,met_LOC100129396,met_ANO2,met_TTBK1,met_AGXT2L2,met_PEX5L,met_IL24,met_UBP1,met_UNKL,met_HIST1H3I,met_ANKRD2,met_SLC38A8,met_GPR113,met_C11orf53,met_PRSS37,met_OCEL1,met_C11orf30,met_BHLHE22,met_CCDC92,met_DTWD1,met_LGALS3BP,met_SPDYE6,met_CYFIP1,met_MIR604,met_SNORD25,met_ZNF204P,met_KIAA1310,met_GALC,met_TSPAN10,met_KCTD9,met_BOP1,met_SNORA36C,met_TMPRSS3,met_C1orf157,met_TAS2R50,met_SH3BP5L,met_ZC3H7A
TCGA-W9-A837-01,0.6492611661359432,0.45022066991109855,0.42556203472671417,0.4479327525128602,0.6469261990622392,0.47151879681014974,0.7808540078013879,0.604901510818713,0.853900634293916,0.2553059387005902,0.5325007249863148,0.46670727184365296,0.4179134506087771,0.8277590747171741,0.6703004215533762,0.6564950403942882,0.3261573952405132,0.3251962168602325,0.4892139284010087,0.6151705151377493,0.702383361335627,0.5270100867356502,0.8596919708997254,0.8588695076708761,0.7844412095546227,0.2824285135206592,0.7344645251757744,0.6591536612096127,0.6676397778474464,0.5563746434143534,0.4943562113842139,0.7467360737195499,0.3452219758173407,0.7529656777310146,0.6404318530469385,0.7333772961527558,0.3310033939989177,0.42629159619122553,0.5636950839369237,0.453703782185793,0.45158591683820415,0.7471159140157069,0.5042901024260152,0.5074890695422499,0.6802783463613991,0.70576237788626,0.41582721491116514,0.8215992347907534,0.6463870222427536,0.7963517528610506,0.5429357368655424,0.7142847431683627,0.9012804396970943,0.368729106637585,0.46175693725748224,0.3723428011372261,0.2051863754588684,0.711220102748103,0.413864074437329,0.530737240943983,0.7651545509512566,0.4339482123401538,0.6986926217558448,0.5146876025937822,0.7526826616503522,0.8055688849771311,0.5069619334800739,0.40300063748650516,0.5742337535672162,0.8078783907627177,0.6706768303371146,0.6538778417854314,0.36750380767087004,0.5677133114788487,0.5954311990711155,0.6661719884954965,0.6732678573445294,0.7841644269553024,0.2230990226474493,0.5529060785160543,0.4398864903387936,0.6304595943316089,0.33708418098556076,0.37622722836314354,0.7402937006312944,0.5600538699463203,0.8991864695766075,0.14929627533707976,0.36156100186014867,0.4144786986832698,0.4028364344592909,0.6827443473387081,0.3663765844320722,0.6858066798427849,0.7983527079502353,0.7585252218098,0.835429407203592,0.7106850955103734,0.3907947447338001,0.46792647238934787
TCGA-HT-7480-01,0.8135948001555071,0.56152627782856,0.6863335952429703,0.5126277734267065,0.85446665814318,0.601519020444915,0.8105007652100943,0.7315634938483201,0.973077720160125,0.2868328408885303,0.7573802171131194,0.645930608088599,0.4819122928729481,0.9385462638521241,0.8269653260939797,0.7669774340240051,0.40868141341836595,0.43889874271719775,0.6131685748496618,0.814297636745532,0.8722318434516283,0.6711527164240406,0.94358690642754,0.8933726840034284,0.8937169709245699,0.3752406475447808,0.8665337224186809,0.7313762424589463,0.8050941283889023,0.74333041008912,0.6267998994478992,0.8945134945248853,0.4829888555063516,0.8738867121955503,0.7314046839768575,0.844142700106593,0.29508889260850607,0.5507637180466424,0.7239430482504756,0.5801636657345443,0.6814204801195186,0.9423433908610859,0.683467289133673,0.601300755123309,0.674332456099162,0.8340679374822525,0.5338013287557406,0.8803951220778441,0.7759153010792469,0.9238371568049998,0.7624390149440944,0.8435499310636284,0.9322071922946478,0.5146918268050686,0.4251497689580058,0.5546251942133343,0.28672518854726425,0.863711948328058,0.5235854599792813,0.5555910388745962,0.9128532628598316,0.43237757988127984,0.8284448121535372,0.5834827814384844,0.8996388766714509,0.8347221851042487,0.6988485299862953,0.5636587043219575,0.7520706524517806,0.8974269372107537,0.7969310236466302,0.8087925707242786,0.43480450373062396,0.7853949296209564,0.7861176505822638,0.8389129364269855,0.8286156997677603,0.9151587840412215,0.28214286123896715,0.6818767267888691,0.43586262887979876,0.7644874479697424,0.39132760144406825,0.508926283945916,0.8404143658398421,0.7090845984688924,1.029522699752833,0.21361605343723092,0.5218803011493444,0.5531405175044004,0.5138881386159043,0.7470276456336304,0.5496099136902977,0.8414558137219604,0.9481767909847494,0.9044315934649321,0.9916959502474614,0.8917545506544315,0.5387925061368264,0.6685849845314824
TCGA-HT-8113-01,0.6200512888589661,0.42992588005616394,0.4087057642038705,0.427052334155276,0.6184765188627412,0.4504648223388603,0.7432109110879125,0.5772917890517562,0.8140338861623719,0.24332485076712443,0.5098915730684834,0.44662428430226925,0.3984868257949802,0.7890418949783575,0.6399496310497346,0.6261267951288784,0.31148332871328865,0.3110354149642722,0.46720643197770967,0.5881438845742353,0.67066491459319,0.5034610439847752,0.8190149804185494,0.817493808316038,0.747814272931471,0.2700412407310957,0.7006161825702859,0.6280834322056447,0.6371314012266519,0.5320337477545395,0.472224880432562,0.7125241507797925,0.33044437276872324,0.718048172221936,0.6105552650990678,0.6992633116489654,0.31432130275058173,0.40736091039931704,0.5385976221691217,0.43346578640691236,0.43299754769567284,0.7135952442162857,0.4823733021430575,0.48413930099949154,0.6470084692539652,0.6732576994312173,0.3973097346120428,0.7824047943757747,0.6167966981292738,0.759416261516101,0.5197371918156514,0.6813787364119488,0.8577826269155826,0.352927528066645,0.43868691162996976,0.356908249301539,0.1963979971691906,0.6788110106171112,0.3953188991958966,0.5052220263399686,0.7300430796903569,0.4127586647920258,0.6665544137684629,0.4906125132324874,0.7181684067640773,0.7667129257094598,0.48510492650076786,0.38574726673795845,0.5488853661013027,0.7698132043708436,0.6398527827052786,0.624301891343132,0.35058533048877855,0.543278977899829,0.5692411045993913,0.6362630374441259,0.6427526273636432,0.7478758674259017,0.21310045521667625,0.5278669955175602,0.41837060360164285,0.601713445665196,0.32145412035108356,0.35986152086792117,0.7056831358824512,0.5349662176738905,0.8572778045873959,0.14297639585558025,0.3463238037874869,0.39633644930768286,0.38484903770909346,0.6504047106623145,0.3512472625144906,0.6546843690287544,0.7616537713361297,0.7237102889190099,0.7970184043163462,0.6787295758419343,0.3739473441034417,0.4481046550478124
TCGA-HW-8319-01,0.6325060300819173,0.43746464248040273,0.4802959045722534,0.41547195943082993,0.6490360938150082,0.46392521255854857,0.6885739505620878,0.5779373721345876,0.790237497384181,0.23450867573357503,0.5574431071139981,0.4808948825588691,0.38919073711202573,0.764009210785332,0.6474233327230201,0.6156458471825622,0.3177278677376448,0.3302825667438665,0.47664501514449525,0.6179386042473506,0.6808521907651581,0.5180261497325708,0.7801014827985675,0.7581830725498907,0.7258677814955545,0.2842968770590284,0.6923984005277365,0.6015199322411404,0.6368723625066469,0.5618237632158539,0.4847405698167482,0.7097640642437214,0.35794739532196257,0.7036250148539747,0.5933663227734611,0.682310511902775,0.2710701205114614,0.42240663943341994,0.5566926501035291,0.44698589641224856,0.4895371779123106,0.730465697253799,0.5134037708804977,0.4795205185995976,0.5862418265988849,0.6659401763364329,0.4105595589777977,0.7363550685000025,0.6150745801413176,0.7439949822223584,0.5641665224780328,0.6737284767872818,0.7933550431744092,0.38181221151514116,0.3839425671996408,0.40053393596046244,0.2126019925765048,0.6810484277321711,0.4053170787616863,0.4700349348568516,0.7256718362053243,0.37491662966354045,0.6604422756744568,0.47501005671510177,0.7145583687897122,0.7097533105972121,0.5211731314104883,0.4177844237304087,0.5733659628219806,0.737683178078847,0.6346921602711131,0.6324578115753399,0.3469778321028479,0.5848298792349588,0.5972297896242003,0.6507524043694394,0.6494262226917823,0.7349531874716213,0.21844744404550034,0.5339255047152338,0.3790030260243614,0.6032209785968776,0.31504283357544927,0.3826071800344043,0.6837264387398811,0.5487249399100212,0.8342245308923693,0.1568349140018562,0.3817721266418377,0.41827474063230763,0.3963436101752685,0.6185293867287972,0.39577834258296235,0.6604081888115149,0.7553180517120748,0.7191644687171166,0.7901747838527419,0.6928552803859067,0.40178422241408285,0.49115340487008197
TCGA-DB-5279-01,0.6365935848117185,0.4398295135617024,0.510105952978217,0.409662957353768,0.6608724806745705,0.4687823938717404,0.6637115977417564,0.5770582594473601,0.7784277434184488,0.23024995005234677,0.5767663664726471,0.4946628541761246,0.3844161740929032,0.7517205554592965,0.6493400580029984,0.6099088072332968,0.31977607296075866,0.33789449688282996,0.479748067027043,0.6295084710982133,0.68386837893529,0.5232498957559026,0.7618142998964215,0.7311725078874676,0.714981980216505,0.2898553574106468,0.68748052472522,0.5888984764010983,0.6354864766168707,0.5735039082311312,0.48915003808901103,0.7071572901381586,0.3690525420201221,0.6960174452950388,0.5847906051092079,0.6736582941825983,0.2519371936165471,0.4280283285395148,0.5633562639286029,0.45190264669699937,0.5128596442638138,0.7362551936560482,0.5257139947131877,0.47657560648988756,0.5589495749496391,0.661462204153803,0.41543303211514654,0.7150881029279206,0.6131034489133202,0.7358776041163628,0.5821343250003445,0.6690918996914446,0.7640747404118203,0.393463471223116,0.3596437034088088,0.41848378274052095,0.21914140648288813,0.6806471737576023,0.408803404703611,0.4539699775488707,0.7223407107883454,0.3579008668472034,0.6564934109958778,0.46735311173180766,0.7115766695430441,0.6838502370847184,0.5356331525107405,0.4307187062775908,0.5827408871944681,0.7223965916910767,0.6312038135299383,0.6346977213916286,0.3447328471287301,0.6015191077539519,0.6080648209832852,0.6556779767500077,0.6509950338403955,0.7279278651657057,0.22030854514123402,0.5354610828563995,0.3613233687595476,0.6026617546745839,0.31165661991615684,0.39161814172569553,0.6729205863994049,0.5535406458801904,0.8226461571771537,0.1624777869655391,0.39624468391384277,0.4268672953997629,0.40049108163822494,0.6035907350425705,0.4141268673872224,0.6615467848126102,0.7510832153667305,0.7157713287423999,0.7856518817102919,0.6975402828997365,0.41294514000991256,0.5086739169423947
TCGA-HT-7680-01,0.5293265044167679,0.36738672049258236,0.32771125053846467,0.3713074475085941,0.5219176195260263,0.38307830059339054,0.6577272005118159,0.49648508346119863,0.7083506037176388,0.2123043047078489,0.422809472899337,0.37281532024470065,0.34596590137403455,0.6872609300699314,0.5481125837999667,0.5422231734856692,0.2659117006629737,0.2611784589537997,0.3988275808171918,0.4960752231341968,0.5736325917228139,0.4283067686168748,0.7176912391895385,0.7232029222276581,0.6507567767841832,0.22757621506211806,0.6055569613310139,0.5492843988522486,0.5482734830115324,0.4477997218612282,0.40211651291354067,0.6139775960292083,0.27511727014669984,0.6226303923504602,0.5310684950515873,0.6073137979187009,0.28490403497183714,0.34546165100078363,0.45735787847146697,0.36843238726423844,0.35364450344267956,0.6083350372574715,0.40465716490145726,0.4180971441497134,0.5770044332120827,0.5817167334538701,0.33741415566386496,0.6885781281914566,0.5312667655242248,0.6585571872842337,0.43232464080297156,0.5888153225778581,0.7595783478168321,0.2939997375089195,0.395751133309893,0.29249559758724314,0.16356218419306437,0.583299780676936,0.33678853990678703,0.4464582222579798,0.6295895992475335,0.3677906590601355,0.5755461762217129,0.4273394437882036,0.6191181147053507,0.6787249543272028,0.4053229150647538,0.3211836548043879,0.46407420933590077,0.6730898277747326,0.5522539634551817,0.5344211704023505,0.3028493594872907,0.45354245575130403,0.4804152086445573,0.5425947226461114,0.5507918197132411,0.6477923601354858,0.18156335547205948,0.4521500756699197,0.3731292784855606,0.5172092170634696,0.27872245187881883,0.3020185217121333,0.6145106247387709,0.45568341219719305,0.7453091184207601,0.11838261025079866,0.28612313159319114,0.33367146367917355,0.32727991850412996,0.5702657776304645,0.2873221448815192,0.5613754607922833,0.6574442772239941,0.6241992514864423,0.6880417859236341,0.5792544687590001,0.31243552308047984,0.3711537610611257
TCGA-FG-A87Q-01,0.5593198494851815,0.3870364524960637,0.4137390849465645,0.37089147209837886,0.5707945566898031,0.40948070270013054,0.6209545863757328,0.5129627012520845,0.7057572651810509,0.20974867134830433,0.48647732274871675,0.42086747586727996,0.3471559573842853,0.6826910463855032,0.5734434711024833,0.5484059778379303,0.28096622347335604,0.2898135848510955,0.42148388977110274,0.5433222619953549,0.6026410329406122,0.457314747983516,0.6994309051122914,0.6835777803007242,0.6482846222071604,0.2498710659930531,0.6161447327874775,0.538708147159511,0.5654434574902669,0.49350588960526687,0.42812698733179183,0.6305967817354916,0.31291433961971055,0.6272082780516004,0.5298125431880565,0.6087329936167599,0.24829367277229036,0.3723414358783722,0.49101784549503885,0.39443189019134667,0.42460357314181607,0.645505207675536,0.45030069594856564,0.42652147441582494,0.5311904448627138,0.5924967225431225,0.36214137117858486,0.6618554543177938,0.5463506043314327,0.6632240474796228,0.4929980683552802,0.5994697750832759,0.7157069415901225,0.33385663982596847,0.35053025062931087,0.34787163641449476,0.1858779367496718,0.604220470716863,0.35806200580530323,0.42350371649845814,0.645004051233141,0.3395296059715962,0.5874027734851758,0.4244586949214697,0.6350032708742172,0.6401675909130581,0.45630764470950264,0.36523454097971625,0.504691232685027,0.660574055025383,0.5643743424575913,0.5600369057782368,0.3086749876061616,0.5118512186813994,0.5252567853729676,0.5751588337266335,0.5753630089189864,0.6547553375674443,0.19298646085436447,0.47293338904115184,0.34342705185856565,0.5352564287981378,0.28081957921594086,0.3356475301802983,0.6108745075730931,0.4847108219258711,0.7446763833183412,0.13678405533759921,0.3326608589550293,0.3674549150726918,0.3498311048568556,0.5547475930665704,0.3434897140093086,0.5852803778682223,0.6716703839571027,0.6392578486829035,0.702705003721431,0.6126008839029848,0.35177244969060084,0.4284230745263771
TCGA-S9-A7R1-01,0.7926708931651226,0.5475130213238106,0.6439548468008833,0.5073088261967011,0.8254157366188504,0.5843278925145442,0.8167971903959886,0.7170214624610286,0.9637156957049573,0.2848025881146957,0.723345845996831,0.6194481829057479,0.4762682153826601,0.9303587949903336,0.8077968309420364,0.7562483159970035,0.3981757324352371,0.42253950319975586,0.5973781387966679,0.7863404729715582,0.8510812066860997,0.652155075832162,0.9409202446146362,0.8999434137011497,0.8851552580428368,0.3621447192204546,0.8529450178198243,0.7278525952537462,0.7894829291623454,0.7167604860569933,0.6094977011041223,0.8781692291971852,0.462426816942681,0.8626665196793857,0.7240854911015203,0.834527178794509,0.3068373889602376,0.5339215992232433,0.7024859230344724,0.5633652352677543,0.6452303581966763,0.9171186513679497,0.6575637818048276,0.5914326639369416,0.6857683986350038,0.8207485491217544,0.5180173436361206,0.8818508872384675,0.761465976175177,0.9120459506148736,0.7295698165585053,0.8301801445875719,0.9400912348214655,0.49295160029718926,0.4390120158788295,0.5261380126650291,0.2745684197504794,0.8459458732517919,0.5093172211743942,0.5589898411967252,0.8968032164783174,0.4392563738373317,0.8147472299200006,0.5784089008602522,0.8835386356163,0.8414860419399792,0.6706054021786253,0.5396864280247906,0.7274794608255002,0.8929152819825583,0.7834634242976173,0.7897026474633231,0.4277771626483425,0.753242854196278,0.7594416975159585,0.8166711464691968,0.8097388855580026,0.9025255082294367,0.2744706556410175,0.6661133693081724,0.44329095914467154,0.7489537825355579,0.38628398751359666,0.4897837933659734,0.832897292669569,0.6896729367027664,1.018757999024645,0.20383592336198786,0.49734267010437383,0.5334617678431834,0.4992034321488271,0.7453487932865658,0.520854114687602,0.8227128368308965,0.9322324573631561,0.8886166164241557,0.9751076962764347,0.8686284684481811,0.5170059861161224,0.6381067738172332
TCGA-TQ-A7RR-01,0.6368930465435889,0.4399973564833863,0.5126025687922852,0.40913793122424297,0.6618291090875973,0.4691600060266332,0.661546946809225,0.5769398328373991,0.777364478171389,0.22987034296791403,0.5783660838060658,0.4957963312058514,0.3839810326514123,0.7506185825295435,0.649453935911618,0.6093747499510456,0.3199260684694576,0.33851629154623636,0.4799756685820895,0.6304448062668927,0.6840731487529403,0.5236545614312133,0.7602014151615623,0.7288200567974765,0.7140020935344664,0.29030615009362915,0.6870102643963654,0.58778051988325,0.6353205303437247,0.5744538595430189,0.48948803316368383,0.7068820899219862,0.36996906169713634,0.6953177925497803,0.58401703143693,0.6728714905206299,0.2502909609743947,0.4284740422575727,0.5638803493840808,0.4522866021010232,0.5148043117360992,0.7366918572536832,0.526721147355703,0.47628909565410266,0.5565861985468911,0.6610313242960557,0.4158160663925625,0.7132253363811917,0.6128894236961575,0.7351315784812793,0.5836183606044391,0.6686469539054697,0.7615267687117294,0.39442458837651384,0.35754998141509525,0.41997867358759833,0.21968097363344505,0.680561549051975,0.4090689699015907,0.45256937565364114,0.7220027588920311,0.3564266720556388,0.6561079053312779,0.46666656126702866,0.7112692492280224,0.6815955537368532,0.5368223853322374,0.431786119970353,0.5834940908491113,0.7210418768034568,0.630859386355021,0.6348401925909751,0.3445158376068445,0.6028929396159467,0.6089402841547737,0.6560472641712783,0.6510791979795686,0.7272753155191177,0.220450154292781,0.5355511623271264,0.35979245374201785,0.6025685959423177,0.31134505662036066,0.39235485290327565,0.6719506815121769,0.55390831767393,0.8215992240909405,0.16294539464003127,0.3974455294374789,0.42756575587161577,0.40081350325689796,0.6022745996666165,0.4156559936839543,0.661593562689956,0.7506662321312325,0.7154285998433406,0.7852077841897258,0.6978859434944723,0.4138630817058514,0.51012547072225
TCGA-E1-A7Z3-01,0.7088516751615859,0.4892522093418607,0.5969650628870465,0.44695245447573734,0.7441728705410717,0.5240085238964735,0.7072636083108965,0.637555525594708,0.8484418205375498,0.2501238471345884,0.6592801711211301,0.5623699398652466,0.4201458131696375,0.8183676749428376,0.720586537492692,0.6686030123331879,0.3560674937322499,0.3821874357323144,0.5342276918240464,0.709177731992954,0.759992008977564,0.5846768581492082,0.8229899789587555,0.779564675845167,0.779247431824158,0.3267911216452748,0.7553300991547732,0.6378418546610368,0.7016532838807947,0.6473290367962884,0.5460567147492774,0.7796246332033356,0.4204760926020328,0.76184083516168,0.6377117648516105,0.7359603708909541,0.25788799357595654,0.4797484893939639,0.6306259355884974,0.5053960944046733,0.592931874510977,0.8209846346969238,0.5951371291224015,0.524116988842046,0.5886925933750702,0.7270209124789357,0.46499523768956424,0.7680354930078019,0.6762477641210346,0.8053897252311398,0.6637405548198393,0.7352900785699116,0.8134939420530494,0.4480827786549127,0.37142745575825487,0.48264164224752026,0.24961666899016663,0.7526981596491472,0.45614570824297396,0.4847854519641347,0.795634574962745,0.3774473352086487,0.7221003784548912,0.508769876274928,0.7841055060759254,0.7284112332398592,0.6084588331117377,0.49070590650634327,0.6550339776664782,0.7826489531153535,0.6946200210556324,0.704737496474576,0.37899683962381364,0.6837944590102772,0.6846483800037163,0.7308831147529105,0.722038076109968,0.7977851419496208,0.24580248527654433,0.594163496697931,0.38050979987425504,0.6662348986800972,0.341152529149418,0.44315946295382225,0.7327937530302505,0.6177482618454772,0.897622007298305,0.1859399472546152,0.45423918082503667,0.4817060261641549,0.44766965670725606,0.6515699932210128,0.4782558082791309,0.733244077704357,0.8264519003632016,0.7882978751888963,0.8643877506577892,0.7769412112605394,0.4691041149945929,0.5819684717383552
TCGA-FG-A4MW-01,0.4935989732480795,0.3412239336735878,0.3844899846480106,0.3211518309928293,0.5092669491909705,0.362714238545683,0.5267359132448906,0.44934302309522417,0.610562764700127,0.18091574912152172,0.44071540400290415,0.3791451408824098,0.3010785511528104,0.589982498259844,0.5044189772306248,0.4769222520809668,0.24794859273738187,0.25973204963922397,0.37197542797862465,0.48497515251176815,0.5308263987434088,0.4049399986447922,0.6003301854622821,0.5801168234503135,0.5608148899282797,0.22320928420823863,0.5369359396995295,0.4634379278607158,0.4950135489066165,0.44135520939868855,0.37874735580671093,0.5512843566846848,0.2825218776364548,0.544696474210062,0.4585595264737598,0.5277344252366302,0.20397437020406395,0.3306878329482257,0.4355458471058705,0.3495562605706338,0.38933013565672586,0.570432522296254,0.40391049313088817,0.37202196318533187,0.4462367088520268,0.5165095875046735,0.3211992434293122,0.5652141348209279,0.47784189482779116,0.5759214714683073,0.44545554252203146,0.5225117871335916,0.6066600494543655,0.3012876028977881,0.2899230053162935,0.31813547204171344,0.16778273638807395,0.5297411896618105,0.3166178939097224,0.35988931264720325,0.5633989443319746,0.28553855387214844,0.5124236287864777,0.36680579322701934,0.5548787347831832,0.5428374376868565,0.41073412258957137,0.3297403595928645,0.4495005501567495,0.5684137199658132,0.49255568437823005,0.4928921899112846,0.2691512802592612,0.4610694361063393,0.46859657906174423,0.508099031924552,0.5058512924315293,0.5692821177346384,0.17063615056247866,0.4159744626672415,0.2884774747985449,0.4691306869068044,0.24389102043002805,0.30094973679583475,0.528055975537065,0.42867724516384603,0.6448704820094701,0.12406867100616842,0.30227836563015603,0.3285491566725195,0.3098756136248068,0.475832702891432,0.3145798169254677,0.5142399240527846,0.5861376946163981,0.5583134542239202,0.6131534663101659,0.5407698361884817,0.3166491170726675,0.3884860080889033
TCGA-HT-8013-01,0.7355477379971332,0.5072227983089773,0.6457435866485032,0.45542152945860664,0.7797238711356612,0.5455737489923289,0.7050375453345581,0.6570233081029306,0.8637380049384314,0.2538581604666076,0.6995888125475964,0.5940459258593794,0.42879111897705585,0.8322265844031148,0.7454921156404958,0.6842167640093784,0.3694723265544781,0.40197440729811834,0.5543696368673158,0.743346233643515,0.7872515061152661,0.6085435921005696,0.8310141160336646,0.7775033631098254,0.793257059383287,0.3427625020329642,0.7745282720629827,0.6456082537919766,0.7226610377120631,0.6796339146401749,0.5678790019305755,0.8019028874816243,0.44496861174967806,0.7785643624308346,0.6495087866004753,0.7508162307841687,0.24703617164037034,0.5006638046415706,0.6573948785642969,0.5264268010257838,0.6351116984613493,0.8529562098881837,0.6264049249442959,0.5379047261302948,0.5802595942075831,0.7457544455302331,0.48469358576742994,0.7713343152959449,0.6958611639359492,0.8229944785849965,0.7028397444926026,0.7541293071367383,0.8102517314942332,0.4740008651596746,0.3590467620255399,0.5159440256216825,0.2641036736892423,0.7763167282055355,0.4741782783444069,0.4842336242409486,0.8177013211481463,0.3725220999418983,0.7412045699391389,0.517368621633815,0.8061528367668187,0.7258220945874011,0.6422956980242818,0.5192636504831583,0.6852857483173397,0.7923782653107183,0.7133065792264262,0.7294596375154656,0.388851796832983,0.7222584634752385,0.7173013015619534,0.7591179513668018,0.7466430018707649,0.8162363278847378,0.2555021445803772,0.6146547784435528,0.37502019318570556,0.6869368670298167,0.3486617316949013,0.4662873030233544,0.7454007675239401,0.6422633760776603,0.9147182935842672,0.19750090496455686,0.4831673707982667,0.5056466210744316,0.46609110821187555,0.65746354374268,0.5118158364597261,0.7577775397929042,0.8486007712253589,0.8100686594590532,0.8874598762893532,0.8064058522083533,0.4952039829286045,0.6180122211297251
TCGA-S9-A6TS-01,0.6553487874729915,0.4514548059130503,0.6021437073381087,0.39723936835808543,0.7023792629986774,0.4879543541394811,0.5987417696893333,0.5807545867664863,0.752581271396761,0.22038311567146304,0.6390910044547253,0.5399759773806585,0.3747213997657415,0.7241950590392265,0.6619330671830519,0.5998620890789675,0.32918254072885494,0.36364421208229253,0.493947903270321,0.6699021852478303,0.7000260885392496,0.5440754115553922,0.7169891161187323,0.6606985096227461,0.6911300957857612,0.30912542554760564,0.6806510442047814,0.5586442817739631,0.6383446337059016,0.6136113222516474,0.5072431587334482,0.7072481421637401,0.4052776376303197,0.681474343547356,0.5662335061075515,0.6558413288871897,0.19913714786177325,0.4489778127507611,0.5887947981632281,0.4710647348147052,0.5860989045160444,0.7610288001427566,0.5671326162044839,0.4731886500971899,0.48579343936002944,0.6556277199536299,0.43407467174647063,0.6611090770320086,0.6140207661582562,0.7202864902796564,0.6405832641191622,0.6628797163499092,0.6873697176438073,0.431537792234197,0.2930171549366024,0.4751087988306748,0.24049274128294465,0.6868518825948762,0.4233474780140227,0.4122611840287288,0.7204937330387604,0.31239251759439485,0.6521407103067957,0.45019100918939675,0.7106272588384754,0.6160780589050974,0.5833983239918983,0.4729199804850449,0.6162580800439059,0.6858529932622026,0.6279138259227429,0.6480701494263423,0.34194978912517365,0.6564672352830725,0.6460937241118974,0.6770719032265862,0.6625962421935883,0.7154200533700136,0.22809508288959615,0.5457149791166301,0.3139253149597038,0.6075636694216991,0.30520337002368547,0.4220097916359396,0.6488453400470794,0.5735098967759052,0.7979499425357469,0.1806136884341292,0.44253710684755954,0.45642627724397683,0.41686394042125297,0.5667706279458155,0.471861758283236,0.6720136613397755,0.7469246705527405,0.7136732465051613,0.7810315782948023,0.7186892605907786,0.44980731071841645,0.5650293852981304
TCGA-CS-6669-01,0.5331490066934432,0.370393402212315,0.30964701251207016,0.3804869037617947,0.519840316570435,0.3844224457363501,0.6849014495226913,0.503600248447449,0.7264075214210037,0.21825486245968684,0.4138360150382009,0.36735229944752373,0.3540410539006437,0.7054022489166124,0.5538052308665733,0.5535714823570126,0.2678358715708238,0.2588741474711595,0.401690291752233,0.49386145039687235,0.5788336870856379,0.4299645701597964,0.7407208726886115,0.7528375725521534,0.6673727001387072,0.22637283052728083,0.6171154128321109,0.565880590991571,0.55644169841867,0.4448755369099969,0.40404356149605075,0.6239146680844371,0.2703780031224513,0.6364253168570805,0.5443977529987237,0.6216919156377781,0.3029387141139369,0.3457440192770462,0.45831510533526937,0.3695414493052486,0.34077637129675675,0.6119103789652488,0.4007000189832864,0.4257400501185317,0.6049487495345939,0.5926356804342331,0.33815223976786346,0.7134608423980406,0.5396521265106732,0.6732011563429616,0.42449009043747293,0.5999453727060046,0.7913859684701451,0.2890970268974644,0.4190963773569318,0.28285602712879043,0.16079163539239572,0.591186075228933,0.3385573856014786,0.4642961614134401,0.6402722041018495,0.385317633004635,0.5859886027936239,0.4386316012202868,0.6294028373912429,0.7069517209189471,0.39976434614267886,0.31567355512411405,0.4630881577614093,0.6932921393748461,0.5620485734077582,0.5396937138814116,0.30846926792514695,0.44694142402094383,0.4785481301509286,0.5459621477020133,0.5567798788071743,0.6614784429855952,0.1825307122225524,0.4568801947612586,0.39122290161819684,0.524354318852682,0.28488330950823637,0.2991975342721695,0.6305952917520609,0.4580028450502857,0.7636733880942248,0.11569596424236052,0.2790049880289766,0.33157548476397075,0.3284299431925622,0.5888702847486764,0.2773167058719069,0.5678233671863376,0.6691659606797659,0.6348582007305983,0.7003771336569178,0.583278825246496,0.3081398082384915,0.3628586834095083
