,cnv_MIR371A,cnv_SNRNP70,cnv_CD68,cnv_UGT1A4,cnv_MIR490,cnv_SNORA78,cnv_BBOX1,cnv_IGFL1,cnv_KCNK4,cnv_OR9Q2,cnv_CPA1,cnv_ZNF568,cnv_ZMYM4,cnv_TRIM34,cnv_MIR4686,cnv_SLX1B,cnv_OR51F2,cnv_C1orf162,cnv_HMGXB4,cnv_OSBP2,cnv_ZBTB8A,cnv_PRLH,cnv_MIR4632,cnv_CLCNKB,cnv_GTPBP1,cnv_ACR,cnv_ARL2-SNX15,cnv_FKRP,cnv_STX11,cnv_UGT1A7,cnv_HOOK1,cnv_RPS5,cnv_ALG6,cnv_CYP2G1P,cnv_TTC4,cnv_SMDT1,cnv_ZNF534,cnv_SNX9,cnv_KDM6B,cnv_RER1,cnv_ZNF226,cnv_ZC3H12A,cnv_BRSK2,cnv_ARHGEF17,cnv_ZNF587B,cnv_MIR518A2,cnv_PGM1,cnv_CD53,cnv_H2AFY2,cnv_LCOR,cnv_HIF1AN,cnv_FBXO6,cnv_SLC35G6,cnv_ZDHHC18,cnv_ZNF114,cnv_INSC,cnv_ADK,cnv_MDFIC,cnv_PPIAL4A,cnv_PPP2R2D,cnv_MIR526A2,cnv_PDCD5,cnv_ZIK1,cnv_GRM1,cnv_MKLN1,cnv_OPN4,cnv_SMPD1,cnv_SLC35C1,cnv_ADAMTSL1,cnv_NRG3,cnv_AHCYL2,cnv_MIR519E,cnv_ALDH3B1,cnv_EHD2,cnv_LOC400752,cnv_PLEKHG1,cnv_SFXN3,cnv_HDAC1,cnv_CDKN2B-AS1,cnv_NADSYN1,cnv_MIR4678,cnv_ZNF17,cnv_CFAP57,cnv_AFDN,cnv_CA6,cnv_AS3MT,cnv_SEZ6L,cnv_IFI44L,cnv_MIR4520-2,cnv_LOC100287482,cnv_OR10A4,cnv_SELENON,cnv_FABP5P3,cnv_FERMT3,cnv_RPF2,cnv_SART1,cnv_CALM3,cnv_HMX3,cnv_FAAH,cnv_TMEM45A
TCGA-DU-A5TW-01,0.5424043722093868,0.5726355762273339,0.6796430510463833,0.6625682600426394,0.38641017936471017,0.34108784505340917,0.5509791235721248,0.565818366452615,0.5734812481844648,0.5727531967865871,0.3875109797116002,0.5822086110393314,0.6286201687011312,0.5092264667833117,0.5077426550527694,0.487472691425619,0.49770140222726916,0.6301537914199995,0.5160331974256759,0.5052113880715935,0.6571015363054546,0.7060168647132128,0.6470233490904396,0.7422950481346425,0.5092313681143835,0.5351718092620457,0.5167224139804515,0.5705760285314682,0.657997286758916,0.6627744564146052,0.6315042645090199,0.5598973318421938,0.6315546083612316,0.6673239965733168,0.6347296997122348,0.5069845158045938,0.7429541548809326,0.6622185896703965,0.68081384887587,0.6698818958599396,0.5682991054015534,0.6286422698067516,0.5003777256820435,0.41342236235442653,0.5582911592054178,0.7548143301413295,0.6315546083612316,0.6297336282220152,0.5770321225891463,0.3926687449426924,0.5525929455098959,0.6469512298518086,0.578351514577181,0.6488295098667054,0.5712360914591839,0.5390105131659854,0.5755225337554115,0.2522399402554693,0.5312291259441159,0.5192777178063265,0.5661351731519468,0.6086725954800588,0.5575107587803885,0.6579075486700712,0.38905719147871687,0.7159236372948347,0.5122210779760993,0.5597358629194261,0.5232260193553967,0.5662749586566315,0.3842759406975339,0.5655010098647305,0.46595643296157174,0.5729427607328567,0.6316790447690507,0.6647506269036925,0.5509228666418122,0.6571015363054546,0.715295534265558,0.4217979908596101,0.5568546558585062,0.5564651779771549,0.6311829848903464,0.6967579474435247,0.6458166725334117,0.24873360415101003,0.5098515804639696,0.6110174317480337,0.5967306949968775,0.38429467457803657,0.5143348630132879,0.6509366954937613,0.3911322702664453,0.5734812481844648,0.6400837478381952,0.515029413292594,0.5076448895499408,0.5210673337211347,0.6287213332958869,0.6700138267168423
TCGA-DU-A5TU-01,0.5843070744923439,0.6169471346954961,0.6862694764484192,0.668836170290932,0.39847985034572503,0.3413676331739317,0.5518013968685548,0.6100482103405017,0.5785043811909816,0.5776196073662822,0.3995659438815865,0.6270662363458571,0.675527790964917,0.5062449567623214,0.5038569946253553,0.4901690790845431,0.4937509041464033,0.6779305722492425,0.5150565639850418,0.504137322426806,0.7060019762235082,0.7121342835144685,0.6950754089386025,0.7662603823143547,0.5080541553510158,0.5354818659371743,0.520289954727686,0.6143879324294076,0.6625678655440623,0.6690161840700903,0.6793210434862273,0.6030052587176088,0.679289605378749,0.7003774773305939,0.6821348969651873,0.5050467890368384,0.7752375496240097,0.6675196398213116,0.687541973600139,0.7167573555786714,0.6125915587971353,0.6755989903253485,0.4965130938144144,0.4153839154493824,0.6014384430071354,0.7859203474119987,0.679289605378749,0.6774717311591228,0.5754413548528777,0.3902752482086469,0.549146388230877,0.6949950421767822,0.5814256426786465,0.696640840597681,0.6154354948375655,0.5388111946560004,0.5738070398367551,0.26239205454594555,0.5456462513457765,0.5122700787187857,0.6098573335258506,0.655716006082196,0.6006036306765281,0.6624657567211196,0.4014415661213929,0.7207071164997567,0.5094296828373125,0.5613654120700211,0.5275857389834435,0.5638618023240934,0.3963714040494711,0.6091958931774784,0.4689851416043863,0.6171652840848363,0.6791443970097729,0.6700037702008411,0.5473479485397118,0.7060019762235082,0.7206886853140776,0.4239655924042007,0.5538180040995742,0.5995777349871646,0.6785276609655567,0.7032606827917542,0.6911903137509551,0.2473478457029237,0.5094185370913272,0.6569492874469708,0.5998572782520502,0.396329525348517,0.5117735525547584,0.6989940546950123,0.4031772370766224,0.5785043811909816,0.6455416856209745,0.5183679564602942,0.5467289174873213,0.5141934925379469,0.6759996537518136,0.676830305070118
TCGA-DU-7006-01,0.6112676957925329,0.6454405467565337,0.7012180567468759,0.6833303610394814,0.41038699769027226,0.3476194544940401,0.562052347403982,0.6383854202088426,0.590884694731405,0.5899224853515582,0.4114868598886597,0.6559560558277784,0.7060942079747673,0.5141831864081854,0.511397363736429,0.5000467446499849,0.501083991172654,0.7088813814889039,0.5239402856182102,0.5127863375361331,0.7378989121420289,0.7273484376003005,0.7264427457885749,0.7894540234828654,0.5167331562880899,0.5452381357048017,0.5310515085322174,0.6426391749420532,0.6762830413142067,0.6835033365407422,0.7103125705471571,0.6307753765746184,0.7102484658836178,0.7259529948174333,0.7130154984729306,0.5133731648226137,0.8018577014845369,0.6816106328902596,0.7025533679276913,0.7480529641678092,0.6409991048062672,0.7061859603384201,0.5039295831261495,0.42362758563936315,0.6291958185092025,0.812270565565797,0.7102484658836178,0.7083991029997955,0.5851704807027603,0.3963577184391924,0.5576739750900079,0.7263576957380692,0.5930934965386558,0.7279418526414716,0.6438576860553104,0.548427427753914,0.5834578032481194,0.271097989266013,0.5611226839465417,0.5187363852394926,0.6379918340338401,0.6859792623049905,0.6283246282933466,0.6761742395767162,0.4135255285646378,0.7355519202041619,0.5174998366879795,0.5721053120315983,0.5387895056151594,0.5730597825065089,0.40825073950694607,0.6373077860877656,0.4786121008083117,0.6456276732543655,0.7099948043832648,0.6841206542511822,0.5557927933120959,0.7378989121420289,0.7357724647201324,0.4324445447404041,0.5625905396118224,0.6272880011157153,0.7093196042235148,0.7184664238925659,0.7214364205047947,0.2512542744908305,0.5184141864987002,0.6867984276970106,0.6118773498011989,0.4081843157664962,0.5199761905194501,0.7304339772084667,0.4151592045193333,0.590884694731405,0.6592988253255945,0.5290050433083499,0.5719070390507265,0.5207469238748466,0.706720066476554,0.6916836519254614
TCGA-FG-A4MY-01,0.5897415782138589,0.6226923043965029,0.6882208914092569,0.670718224359435,0.4004684568212151,0.3420244564231831,0.5529016149313706,0.6157721916302634,0.5800908101916142,0.5791881021030818,0.40155501720032183,0.6328868326851059,0.6816508058912638,0.5068656126595881,0.5043791805655232,0.49135097289085583,0.4942477603855064,0.684148443400146,0.5159020348199788,0.5049525767907711,0.7123883847206737,0.7140802956571187,0.7013534496281815,0.7701630391000391,0.5088658793346916,0.5364987781361287,0.5216178806372237,0.6200764060243406,0.664261782110396,0.6708958447904889,0.6855456333512985,0.6085995512831004,0.6855056278326133,0.705104630604929,0.6883218349433348,0.5057738497965955,0.7800222272073206,0.6692986690046342,0.6895063104932627,0.7229528373052108,0.6183267314890636,0.6817272449610945,0.49702396377748337,0.4163518322153222,0.607033949673664,0.7906021597891999,0.6855056278326133,0.6836847340635397,0.5763339598241337,0.39074384184571087,0.5497975425181996,0.7012720769131507,0.5828146448499913,0.7028967113980095,0.6211662149211383,0.5397812271934359,0.5746836615627919,0.2639308950323291,0.548149727129572,0.5124828856169493,0.615528138182832,0.6618167199668075,0.6061919405958534,0.6641581983250444,0.40346836427861243,0.7225300929573892,0.5100759767388816,0.5625672154753953,0.5290095085118729,0.5646475432442192,0.39835881724615213,0.6148626433290647,0.47016266091661435,0.6229015906111905,0.6853320952888423,0.6717823824118972,0.5479824395947264,0.7123883847206737,0.7225750656486694,0.42497072907309896,0.5545204002261955,0.6051662067596719,0.684701668548719,0.7052304711373054,0.6971825148171803,0.24765848032766152,0.5103102024654561,0.6629366092391862,0.6012856308027054,0.39831055465858217,0.5124480972346237,0.7052798524444938,0.4051719106334786,0.5800908101916142,0.647296626016429,0.5196685204488573,0.5518010324718866,0.5144237582131602,0.6821621083508659,0.6787841386264476
TCGA-DU-8162-01,0.5463432732701244,0.576755217544087,0.7088328072673573,0.6911262004418675,0.3986168995573197,0.3573472958385556,0.5770481924709813,0.569653278674577,0.5984118994063496,0.5977316798414006,0.39977842669860447,0.5865000592473221,0.634060397001825,0.5352980245879075,0.5342208277130504,0.5094961328675353,0.5237308372969218,0.6352082998112353,0.5413722759658409,0.5300814134020578,0.6628582765108388,0.7367443745854939,0.6527438048061743,0.7653321195422649,0.534349296778995,0.5607512880831574,0.5396923099135392,0.5748607481334165,0.6872326654875781,0.6913561572512609,0.6366025892352207,0.5640405400946654,0.6366985898629938,0.6819501666619262,0.6402007656594564,0.5323964195207078,0.76162548182614,0.6912708528626534,0.7100061593865984,0.677323942070568,0.5722202494037445,0.6340576048152172,0.5264905057864884,0.43227223712241053,0.5623362991169892,0.7746786033610077,0.6366985898629938,0.6347883730477559,0.6056301052239541,0.41282266049615834,0.580996416247238,0.6526725765714922,0.6045468069128541,0.6547641119559942,0.5753477055235536,0.5650439330693207,0.6041138386663786,0.25900640420045745,0.5491610666976171,0.5479612362219597,0.5702537181485461,0.6130814984963006,0.5615471246066923,0.6871451506706975,0.4012248688863987,0.7478328973990621,0.5383361790280511,0.5857993809114501,0.546089962982876,0.5947902552271729,0.39636636204093373,0.5696034700439948,0.48676919107416383,0.5771242481172784,0.6369715632140581,0.6939500153732241,0.5793138610952419,0.6628582765108388,0.7468522698536245,0.4409418287143232,0.585246426030025,0.5604408413936142,0.6365154383482404,0.7268363726513917,0.6528950638257885,0.26143104719566757,0.5346059285297768,0.6161267663013904,0.6237823508068665,0.39641804069749137,0.5404300063444674,0.6568425935212668,0.40357919759290317,0.5984118994063496,0.6679883170505692,0.5380389332456945,0.5114018819897445,0.5497662041339452,0.6339704535634303,0.6986399139824884
TCGA-HT-7608-01,0.16145778112502443,0.16952822927461472,0.7827686965351784,0.7655327503715784,0.34000152436249403,0.4313782203973767,0.6921451760085151,0.16186952596486726,0.6676877300543624,0.6687422663152931,0.34159121734110115,0.17482582855506215,0.20806802792745735,0.6870325854505861,0.6965799938411957,0.5874571924510997,0.6845968128210427,0.19902685345625543,0.670345883874419,0.6577798116519078,0.21917103716773673,0.8228377194651917,0.2170542205132204,0.6432820564527106,0.6642106809820268,0.6784700250378061,0.6137313395958781,0.17322379892989195,0.7811791542119032,0.7661269344141072,0.20024276920837267,0.168514275718075,0.20134167596291475,0.4327029608383669,0.209562867653368,0.6709678405001095,0.5388815216118261,0.7773197019371436,0.7829748603447033,0.2610874192157928,0.1642405525864551,0.20747501269419716,0.6869229813098442,0.5023334677551563,0.1659683111633487,0.5689006280069115,0.20134167596291475,0.19898046369837577,0.7558951700641494,0.5309712491621134,0.7482126288807486,0.21706661041271583,0.6985567742636162,0.22240296982546343,0.16916275619374796,0.6898093899452618,0.7555483550061953,0.19318334987571498,0.4949586624117176,0.7507878459605105,0.16869674734888854,0.18091504375919654,0.16566165442069408,0.7812212457572268,0.339395043329585,0.8523468992499271,0.6884456349899056,0.693097080799631,0.6120013014190215,0.7525837493425372,0.33695384757739844,0.16823324346481905,0.5558174402423952,0.17104639898060042,0.20491191713313756,0.7811544029021297,0.7477071602306291,0.21917103716773673,0.8438323798225823,0.5104062122818707,0.7484605317610776,0.1640793854007378,0.20580620275319864,0.806156690519027,0.24940322523961056,0.33469080161243675,0.6555862008054524,0.1979684307143329,0.7213282385018648,0.3377446115870175,0.6882298488131969,0.22197704633068202,0.34633518088196547,0.6676877300543624,0.7471108002631248,0.6144699101067287,0.1527984259118957,0.7513769447432029,0.20350691043873986,0.7680859873521858
TCGA-HT-8111-01,0.529392574664505,0.5588259517638468,0.7087305364866321,0.6911149755624413,0.394733724537143,0.35869922772877805,0.5790614341777424,0.5517320637148254,0.5985874001809823,0.5979762254542638,0.3959068065870916,0.5683607691640584,0.6151781217620637,0.5388824884529647,0.5382154127980329,0.5103702124166309,0.5277117003880337,0.6159322411647795,0.544062597872664,0.5327696415904898,0.6431815158278923,0.7369911172479332,0.6334141580665529,0.7575134129627978,0.5371025000433061,0.5629318923111821,0.5402920168995955,0.5571527433313829,0.68798359591554,0.6913578905076738,0.6173139656024568,0.5466105122611793,0.6174478636572186,0.669618851046311,0.6211157706022881,0.5354902546109068,0.7499773120241047,0.6917035649099305,0.7098621163855439,0.6586356231304272,0.5542809589385026,0.6151528048151431,0.5304434275971708,0.4331633817575294,0.5448811654114895,0.7636243699418347,0.6174478636572186,0.6155283100660331,0.6088682006785385,0.41563017621595133,0.584983414310954,0.6333464165518916,0.6056414040774346,0.6355532162099155,0.5574640363329311,0.5674758841171318,0.6074028444884312,0.2554241906861403,0.5448250977347174,0.5534442693869658,0.5525677802588785,0.5940500597791109,0.5441136716192604,0.6879013909857884,0.3972081945740441,0.7487372275505968,0.5418460536663892,0.5874787092657736,0.5463529301375458,0.5983605419609956,0.3924620380514044,0.5519273461061454,0.487396749501603,0.5592373365392532,0.6178456088957057,0.6944157920955699,0.5833527473209345,0.6431815158278923,0.7474729830334197,0.44177440490481834,0.589063073313262,0.5429937796134329,0.6174429287076475,0.7268653932868075,0.6347941882946465,0.26314937828192975,0.5370189682372511,0.5976176270184478,0.6249325740808596,0.392541723673002,0.5438430526198542,0.6375274950844463,0.39972790537319425,0.5985874001809823,0.6682526486313061,0.5387367945821162,0.49559890378124793,0.5551953631181343,0.6149178282173837,0.6984082759806556
TCGA-E1-A7YY-01,0.4593407588628786,0.4847189388904017,0.715242166139931,0.6978576831815926,0.38137344471527473,0.3682267427722245,0.5936907263302502,0.4775910720917431,0.6052497049025173,0.6049390570893082,0.3826093558225175,0.49341503720066726,0.5373939468821668,0.560092537003996,0.5612396929542462,0.5192669186025991,0.5505718254237622,0.5364072240807433,0.5613538959862066,0.5499406528738846,0.5621453448659741,0.7453299944346244,0.5538230484494745,0.7302463530050036,0.5546045618338018,0.5781456854099453,0.5482646924054897,0.4840116031625821,0.698079217323159,0.6981605149607943,0.5377467447006812,0.47459987486168387,0.5380502094405516,0.6214535998138633,0.5424899515243587,0.5544887510799795,0.7056347714346674,0.7004229746319102,0.7161994142923845,0.5821396600460185,0.48008477021280427,0.537268379431669,0.5532063520486113,0.4413770324470707,0.47274207046183253,0.7220528176728372,0.5380502094405516,0.5360703378807959,0.629228346766944,0.4321794890015458,0.6084336646570176,0.5537701209041076,0.6164534893046016,0.5565103409544626,0.4835460701781058,0.5838502250474382,0.6279746118659624,0.24203088231612407,0.5309297341335993,0.5832263884220138,0.479479546323557,0.5153959990742742,0.4720632878882325,0.6980197784043806,0.38327954686806415,0.7601109973977241,0.5627540804436714,0.6007082767298667,0.5528901732002504,0.6200922222752788,0.37898553755561515,0.47887638808794086,0.4949732003051074,0.48532240404469806,0.5390058053140612,0.7033086536592201,0.6070173352676281,0.5621453448659741,0.7575751720126468,0.44981266559419025,0.6117971250859953,0.47087197110472834,0.5388364422094927,0.7341381450003719,0.5606719358803489,0.27336447102779626,0.5530100075456605,0.5213174477574372,0.6361812198306739,0.3791903470162853,0.5643408242282446,0.5580414020462834,0.38655825821513123,0.6052497049025173,0.6759940262417129,0.5471299541044844,0.4303104087205088,0.5847555109569226,0.5363748030459411,0.7042441114748953
TCGA-DU-7290-01,0.6788737495822896,0.7169523518514327,0.6998501831729933,0.6816365405425943,0.42518636116525627,0.3412183353673352,0.5524070503051194,0.7098823372755285,0.5886643443576376,0.5874228679134064,0.42623627701556976,0.7282980314456767,0.7813400690592903,0.4982488559774173,0.49379674940692914,0.49520730908308563,0.48356562105434914,0.7857268615101276,0.5116293923831263,0.5005123827730865,0.8163054633249207,0.7244899972164336,0.803462168209056,0.8193461097953544,0.504184042511381,0.5349527718430489,0.5272526356913054,0.7132553230215272,0.6714974168248822,0.6817562039153627,0.7872056746917243,0.7002875262292909,0.7869871041961864,0.7744190830233699,0.7890708764783718,0.4994427593941592,0.8473431811240532,0.6781098396343778,0.7013525338788015,0.8224006265590335,0.7125631196157403,0.7815234933360998,0.48651797468296104,0.41891306878108303,0.6988144263421544,0.855306157757466,0.7869871041961864,0.7851805453148155,0.5704686829583182,0.38389345045873113,0.5399865064659524,0.8033631081684643,0.58711742717896,0.8044729310001231,0.7151874776496815,0.5371083996545383,0.5685526412211507,0.2850239715284506,0.5773857942184148,0.49504392344497006,0.7085297759133777,0.761884948568801,0.697856992363524,0.6713672266803486,0.42886160560604125,0.7299895078526498,0.5018614015998097,0.5637968549288135,0.5363448988027693,0.5570334097381853,0.42314183345678685,0.7078074265416613,0.474833088630055,0.7169661884056389,0.7862249943831147,0.6804785605492836,0.5378983997874698,0.8163054633249207,0.7313667044848755,0.4279465525831648,0.5455856194336982,0.6968785308054736,0.7853334482451158,0.7165189444256472,0.7934549574182856,0.24360350003387773,0.5072487280371583,0.7605709430993808,0.6056264949932337,0.4229613048374693,0.5047265300909214,0.8073838787997737,0.42981633076693554,0.5886643443576376,0.6565418591454711,0.5248108911067404,0.6349303698889357,0.4972691610159623,0.7826593965217435,0.6908678949662218
TCGA-P5-A780-01,0.5094488490681645,0.537725302708403,0.7120912791630142,0.6945099558586605,0.3915141072530069,0.36226799615717814,0.5845974379068319,0.5306071268230974,0.6017743248061641,0.6012520101859283,0.39270835293588724,0.5470276921323787,0.5930873736179427,0.5463110234005563,0.5461863907088945,0.5140514539762079,0.5356125942694936,0.5933212196945773,0.5503268870437507,0.5389754260018709,0.6201717400404546,0.7409557160574182,0.6108180834088527,0.7508468501798214,0.5434161226095563,0.568611017496989,0.5437557925391715,0.5363382631845264,0.6923773001699882,0.6947713122785077,0.5946930416745363,0.5261139118627262,0.5948780291828125,0.6565138477372129,0.5987845661125368,0.5422491895750169,0.7381778309500464,0.695692180943543,0.7131728573403899,0.6370173825143549,0.5331445456753923,0.5930319588311564,0.538320619139438,0.4364863977040446,0.5243426250021724,0.752682553392434,0.5948780291828125,0.5929365805093936,0.6161811400410615,0.4214167338713938,0.5931750467451189,0.610754647320918,0.6100861428159771,0.6131257134106397,0.5364173414956461,0.573511887677566,0.6147762985613875,0.251917708293857,0.5417435042333908,0.5634710124177383,0.5317600418840635,0.5716565804008916,0.5236001942344609,0.6923017553314789,0.39382314322667256,0.7536348100801296,0.5491899573229142,0.5926119162185358,0.5493985217641058,0.6060636727775328,0.38920307020245876,0.5311295069602117,0.4906366042522419,0.5381950765172328,0.5954437665512281,0.6984617881152864,0.5916053799503626,0.6201717400404546,0.7519869284637861,0.44506197206110076,0.5970481545690484,0.5224566679986978,0.5951102165686526,0.7304903171750283,0.6138400064119313,0.26673426476664736,0.5428795346593659,0.5759367557699959,0.6295465139720989,0.38932041689767927,0.5510679631520367,0.6149710742958017,0.39657535440768693,0.6017743248061641,0.6719015012273141,0.5423235074896284,0.4770156746390024,0.5651590574041397,0.5925991167451506,0.7015459447535386
TCGA-CS-6670-01,0.20956111459700508,0.2204246790693579,0.7729929002358488,0.7557093366354577,0.3471198808757092,0.4218216283289843,0.6772732756309565,0.2128407513866768,0.6585713260375042,0.6594078787777232,0.3486548976389438,0.22627584147789767,0.2612896217334237,0.6675749420528839,0.6757852671384136,0.5773056717742379,0.6639969996772189,0.2535306447794109,0.653750179291904,0.6413521003986574,0.27460173132674787,0.8115127659993447,0.2714845462464629,0.658146572390023,0.6475078114825797,0.6632787263168904,0.6040537994216018,0.22341762778091281,0.7688979397736097,0.7562575079493812,0.25476810334345373,0.2179457971999295,0.2557406665434728,0.4636382803278319,0.2633653623792887,0.6531695355452994,0.5664272962767323,0.766030258883111,0.7733200753611184,0.3130521563498802,0.21523476192508267,0.2607709259715622,0.6663759370759004,0.4932274398595886,0.2155069387138396,0.5943015543261853,0.2557406665434728,0.25343749748336575,0.7365763003959968,0.5158231179212798,0.726775565526408,0.2714864542575972,0.6863219490898084,0.27641286770765294,0.21992892389970067,0.6737279838116851,0.7360832316889163,0.20130107888297805,0.5014223496661429,0.7248886446503884,0.2188835357841877,0.2349278421577737,0.2151400450284463,0.7689237695578268,0.3469164304761385,0.8386952252471742,0.6691906176684985,0.6792014676394179,0.6033429476481357,0.7323240706518991,0.3441740556456709,0.21839694576195262,0.5468031189744081,0.22179791279552374,0.2588955543783669,0.7697176987368306,0.7261229912370464,0.27460173132674787,0.8311299769423248,0.5013696341270787,0.7275245964499691,0.21361843711732814,0.2596201037397456,0.7956910757590433,0.2997792887014901,0.3252943947563078,0.6400014232156489,0.25021540104864853,0.7086355385779439,0.3448717241097993,0.6692642681996428,0.2763009180947247,0.353277599805886,0.6585713260375042,0.7367087998733286,0.6044922765378697,0.1976154509750047,0.7256296518567859,0.2572915490085869,0.7588822277634033
TCGA-QH-A870-01,0.4465428147360929,0.47119058247645984,0.7099038431694102,0.6926982545124314,0.3764024702719267,0.36625783486460745,0.5904238858246847,0.46411981752179265,0.6008777375847156,0.6006076970205111,0.37763566690102696,0.4797059225278192,0.5229477919499069,0.557945675143996,0.5593119384636499,0.5159175200135064,0.5487152314081878,0.5217498430251807,0.5587015559842154,0.5473714300224791,0.5470755538807226,0.7399631628225389,0.5390073271839665,0.7205153453619376,0.5520369542129427,0.5750865046654543,0.544548914447337,0.47061124876757676,0.6933410765915521,0.6930060406216111,0.5230724998307629,0.46142327043782816,0.5233947531647807,0.6100218825085216,0.5278936758493736,0.5521110169562256,0.6939605150147738,0.6954909458808479,0.7108308430861349,0.5674707160655603,0.4665850712051465,0.5228106526259936,0.551314799105348,0.4386122666997285,0.45956525327342085,0.710586903539527,0.5233947531647807,0.5214243205734032,0.6263787628381431,0.43054604475640146,0.6061532050066925,0.5389567252706727,0.6125088009416563,0.5417406714024221,0.4700516763714705,0.5808883938087952,0.625162536327826,0.2382558620946282,0.524603131522639,0.581962224607982,0.4661249030978643,0.5010295123213003,0.458903513782708,0.6932850230714717,0.37822041773983667,0.7549999168321464,0.5605461749752303,0.5972043262325212,0.5489533806148578,0.6174944369664922,0.374020460497886,0.4655316445830101,0.4916663983377027,0.47181309401478533,0.5244125291669217,0.6983736639040653,0.6047761272397397,0.5470755538807226,0.7523254362920194,0.44695310856229564,0.6093973000840748,0.45771344246826456,0.5242740734132304,0.7287331424650745,0.5464874916093297,0.27229937263379306,0.5502654161442582,0.5071970617550658,0.6321217229284402,0.3742392987871133,0.5620674712003912,0.5432026040616943,0.38156668940975036,0.6008777375847156,0.6711489533364562,0.5434770217526275,0.4183637096243648,0.5834501605686563,0.5218416456601414,0.6989152150662175
TCGA-DU-7013-01,0.6014468448901354,0.6350465702574258,0.7050135303125503,0.6870978766974526,0.4096312177121522,0.35059318577513193,0.5667260260171973,0.6279587241703486,0.5942867285368211,0.5933729643597008,0.4107461553987599,0.6454566526727443,0.6952933463502043,0.5198157794624807,0.5173339075762534,0.5034907419919427,0.506952855912858,0.6977892981836282,0.528930564204746,0.5177133462906524,0.7266551754537742,0.7315600778668344,0.715405983985441,0.7877286133919637,0.5217325698032027,0.5499492136310243,0.5344532024457678,0.6324020049440939,0.6806050733322236,0.6872818981172399,0.6992186124723343,0.6206890944265022,0.6991836628490506,0.7203628633471367,0.7020950353612112,0.5186192473480973,0.7972189784927957,0.6857143218582111,0.7063236943055675,0.7376350036846375,0.6305727779333327,0.6953680665782255,0.5097924165031933,0.42666255935996206,0.6190812583277309,0.8081518625770439,0.6991836628490506,0.6973168097234347,0.5909256634290342,0.4007341979649488,0.5638603474368019,0.7153231789044254,0.5972234024770111,0.7170058422065255,0.6334904666151705,0.5533518448133579,0.5892431632718591,0.2698068104580239,0.560847333830066,0.525872484814851,0.6277461643304285,0.6749510924327026,0.6182221356533029,0.6804998049379549,0.4126831420303763,0.7403209335926858,0.5230926785677661,0.5765745401156456,0.5419717550319041,0.579006703293345,0.4074666861211533,0.6270659779173402,0.4817456881872381,0.635267710485305,0.6990257547198224,0.6882639604476432,0.5620091731306849,0.7266551754537742,0.7403218550412269,0.43548263816084437,0.5686714363994383,0.6171691831579688,0.6983884385908875,0.7224594479686256,0.7113287903369783,0.2539807687162652,0.5231580172632461,0.6761814796339548,0.6161543740097298,0.40742170327500726,0.5255073207568228,0.7194306001729109,0.4144546228963676,0.5942867285368211,0.6631481020869779,0.532471857033714,0.5627623578632903,0.5278521843989962,0.695790018293335,0.6953257025817591
TCGA-S9-A6U0-01,0.5807978931839084,0.6131972279379407,0.7100919169675546,0.6921782368624859,0.40691742906061573,0.3551966715459682,0.5739124722735498,0.6060687296052716,0.5989552157914323,0.598136955408183,0.40805775481967754,0.6233734062332859,0.6724791458866646,0.5289818292552748,0.5270890953271886,0.508520558381439,0.5166107079612078,0.674410266856559,0.5368396571943641,0.5255361267717968,0.7028966798962932,0.737352415019423,0.6920782509269015,0.7819895533956632,0.5296814187749942,0.5572591360398931,0.5393062503744948,0.6108608183220028,0.6867663170283858,0.6923828194115967,0.6758315703740341,0.5994728116553867,0.6758525022996201,0.7074391479124974,0.6790309839890454,0.5270496093042727,0.7858773968250642,0.691442061648496,0.7113499190569911,0.7154222242025775,0.608675397941484,0.672521052480389,0.5194299409211909,0.43114773351909963,0.597815856854099,0.7977712330684084,0.6758525022996201,0.6739579692033504,0.600106110172706,0.40786592186027865,0.5739494355290068,0.6919999967728804,0.6032752131548325,0.6938658934695802,0.6116971271608368,0.5610593506905198,0.598486547022636,0.26650162560557467,0.5585845238599433,0.5378959827041467,0.6062031296974123,0.6517650212214653,0.5969824786520079,0.6866681337437683,0.4097942286745518,0.7471524025055797,0.5321725412405648,0.5833393886542473,0.5463817341478445,0.588590837835888,0.4047055108315788,0.6055324358406924,0.48624900317412195,0.6134827516404613,0.6758782584168381,0.694059595442431,0.5721613954749405,0.7028966798962932,0.7467331838874461,0.4399464782869918,0.5785438581492032,0.5959015552989435,0.6753153869149136,0.7278617444771547,0.6897910995415882,0.25841034953729275,0.5306135260451882,0.6537782639496972,0.6224290211689775,0.4047016834904908,0.5344616551674586,0.6961542739701498,0.41182384575398223,0.5989552157914323,0.6684590056130039,0.5374556117833856,0.5435266589217123,0.5398105593894653,0.672727147534566,0.7001405804644177
